sale_id	sale_date_id	location_id	product_id	unit_price_usd	discount_pct	units_sold	discounted_price_usd	revenue_usd	fx_rate_id	revenue_local_currency	sale_metadata_id	customer_rating	costumer_id	return_status_id
APPL-00008415	06 October 2022	382	194	1159.82	0	1	1159.82	1159.82	27	1554.16	15	4.7		1
APPL-00010920	29 September 2024	479	194	1032.67	5	1	981.04	981.04	36	775.02	41	3.2		1
APPL-00000252	08 December 2023	8	194	1130.4	2	1	1107.79	1107.79	1	1004765.53	18	3.4		1
APPL-00008702	29 February 2024	387	193	379.58	7	1	353.01	353.01	28	6671.89	7	4.2		1
APPL-00009358	28 March 2022	418	193	411.71	10	3	370.54	1111.62	30	11727.59	8			3
APPL-00001031	24 October 2024	38	193	403.32	3	3	391.22	1173.66	3	1079.77	31			2
APPL-00008996	15 April 2024	398	193	410.13	3	2	397.83	795.66	29	1056636.48	34	4		3
APPL-00005652	15 December 2024	273	193	429.34	5	2	407.87	815.74	17	3842.14	14	3.9		3
APPL-00003183	16 February 2022	145	193	422.06	0	2	422.06	844.12	3	776.59	42			3
APPL-00010371	05 September 2022	456	193	405.58	3	1	393.41	393.41	34	11999.01	10	3.7		3
APPL-00009099	23 January 2023	403	193	380.54	0	2	380.54	761.08	3	700.19	29			1
APPL-00002108	02 May 2023	99	193	401.99	0	3	401.99	1205.97	8	8731.22	38			1
APPL-00002344	19 February 2023	111	193	371.06	10	3	333.95	1001.85	9	3967326	9			1
APPL-00008515	08 April 2024	382	193	410.86	0	7	410.86	2876.02	27	3853.87	20	4.8		1
APPL-00001427	16 November 2023	60	193	409.71	0	6	409.71	2458.26	5	12217.55	42	3.7		1
APPL-00002469	14 March 2023	116	193	398.46	3	8	386.51	3092.08	10	21335.35	39	5		1
APPL-00007836	07 May 2024	360	193	430.11	10	4	387.1	1548.4	3	1424.53	15	3.2		1
APPL-00011189	01 March 2024	501	193	395.89	10	4	356.3	1425.2	37	1425.2	18	3.3		1
APPL-00009293	13 May 2024	415	193	401.95	0	3	401.95	1205.85	3	1109.38	34	3.5		1
APPL-00004361	14 September 2024	216	193	377.15	10	3	339.44	1018.32	14	15987624	3	4.1		1
APPL-00007617	07 January 2022	352	193	419.89	15	3	356.91	1070.73	3	985.07	5	3.4		1
APPL-00010223	30 April 2024	450	193	430.22	3	2	417.31	834.62	33	29378.62	39	3.1		1
APPL-00000251	12 November 2023	8	193	419.98	10	2	377.98	755.96	1	685655.72	40	3.9		1
APPL-00006111	11 September 2023	291	193	381.33	0	2	381.33	762.66	3	701.65	34	4.1		1
APPL-00010815	15 February 2024	472	193	402.33	0	2	402.33	804.66	36	635.68	17	3.5		1
APPL-00009369	05 April 2023	418	193	375.79	0	2	375.79	751.58	30	7929.17	2	4.3		1
APPL-00007567	30 August 2023	349	193	375.98	0	2	375.98	751.96	24	2985.28	42	3.2		1
APPL-00006396	05 April 2022	301	193	389.64	0	2	389.64	779.28	19	1270.23	31	4		1
APPL-00010127	01 September 2024	447	193	380.96	0	1	380.96	380.96	33	13409.79	16	4.2		1
APPL-00010104	05 January 2023	447	193	374.12	0	1	374.12	374.12	33	13169.02	39	3.4		1
APPL-00006743	28 January 2022	316	193	422.09	0	1	422.09	422.09	21	4495.26	16	4.5		1
APPL-00003433	20 July 2024	159	193	402.29	0	1	402.29	402.29	3	370.11	9	4.3		1
APPL-00003220	03 August 2023	147	193	419.5	0	1	419.5	419.5	3	385.94	5	4.7		1
APPL-00001121	21 March 2022	43	193	412.58	0	1	412.58	412.58	3	379.57	40	3.9		1
APPL-00000680	10 January 2023	26	193	422.38	0	1	422.38	422.38	3	388.59	25	4.3		1
APPL-00006966	24 January 2024	326	193	396.36	5	1	376.54	376.54	22	105054.66	20	3.7		1
APPL-00002186	19 June 2022	105	193	429.13	5	1	407.67	407.67	9	1614373.2	14	3.9		1
APPL-00001316	29 January 2024	53	193	390.67	5	1	371.14	371.14	5	1844.57	40	3.2		1
APPL-00000508	07 April 2022	18	193	422.06	5	1	400.96	400.96	2	613.47	33	4		1
APPL-00001558	05 November 2023	68	193	426.47	10	1	383.82	383.82	6	522	10	4.3		1
APPL-00011199	04 September 2023	502	193	400.04	15	1	340.03	340.03	37	340.03	27	3		1
APPL-00007125	27 December 2023	332	193	373.97	15	1	317.87	317.87	23	17959.65	5	4		1
APPL-00003044	09 December 2023	139	193	420.78	3	1	408.16	408.16	3	375.51	8			1
APPL-00003736	03 August 2024	176	193	412.02	7	1	383.18	383.18	12	2996.47	33			1
APPL-00006304	19 November 2024	297	193	430.4	15	1	365.84	365.84	19	596.32	27			1
APPL-00010158	10 August 2024	448	193	390.03	0	1	390.03	390.03	33	13729.06	25			1
APPL-00006846	15 May 2024	320	192	797.46	0	2	797.46	1594.92	21	16985.9	6	3	108	1
APPL-00005165	14 April 2023	258	192	741.42	0	2	741.42	1482.84	16	191286.36	1	4.8	80	1
APPL-00000250	29 October 2023	8	192	756.23	2	4	741.11	2964.44	1	2688747.08	19		71	1
APPL-00004927	03 October 2022	246	192	792.38	3	1	768.61	768.61	15	115137.78	37	4	111	1
APPL-00001501	04 June 2022	65	192	833.09	2	1	816.43	816.43	6	1110.34	14		116	1
APPL-00002558	11 October 2023	120	191	844.99	3	1	819.64	819.64	10	5655.52	27		125	1
APPL-00000249	01 October 2023	8	191	892.7	0	2	892.7	1785.4	1	1619357.8	36	4	70	1
APPL-00006872	27 November 2022	322	191	969.41	0	8	969.41	7755.28	22	2163723.12	6		94	1
APPL-00004487	12 April 2023	222	191	864.14	15	1	734.52	734.52	3	675.76	20		123	1
APPL-00005168	26 August 2023	258	191	877	0	2	877	1754	16	226266	21	3.2	60	1
APPL-00009838	02 August 2024	437	190	455.46	0	3	455.46	1366.38	32	43450.88	22	4.7	67	1
APPL-00006597	19 June 2024	309	190	414.97	5	1	394.22	394.22	20	611041	42	4.8	45	1
APPL-00010579	03 March 2024	464	190	430.58	15	1	365.99	365.99	35	1343.18	21	4.2	54	1
APPL-00006537	02 December 2022	307	190	417.34	0	2	417.34	834.68	20	1293754	32		104	1
APPL-00006536	24 November 2022	307	190	459.96	0	1	459.96	459.96	20	712938	14		88	1
APPL-00000248	02 September 2023	8	190	435.35	10	5	391.82	1959.1	1	1776903.7	1		69	1
APPL-00008288	01 August 2024	379	190	437.49	0	1	437.49	437.49	26	1640.59	1		122	3
APPL-00010839	13 April 2022	474	190	420.44	3	1	407.83	407.83	36	322.19	29		41	1
APPL-00009727	30 January 2023	433	190	460.11	0	1	460.11	460.11	31	404.9	29		65	1
APPL-00001545	17 April 2024	67	189	540.43	0	3	540.43	1621.29	6	2204.95	32			1
APPL-00009302	14 April 2022	416	189	586.48	5	3	557.16	1671.48	30	17634.11	26			1
APPL-00005521	18 January 2024	269	189	518.57	7	8	482.27	3858.16	17	18171.93	25			1
APPL-00006143	30 July 2024	292	189	528.86	0	4	528.86	2115.44	3	1946.2	33	4.9		1
APPL-00005087	14 October 2023	254	189	545.61	5	4	518.33	2073.32	15	310583.34	4	4		1
APPL-00001906	02 May 2023	83	189	525.55	0	4	525.55	2102.2	7	2018112	10	3.8		1
APPL-00010789	25 July 2023	471	189	536.25	0	3	536.25	1608.75	35	5904.11	27	4.8		1
APPL-00010149	20 December 2023	448	189	521.82	0	3	521.82	1565.46	33	55104.19	9	5		1
APPL-00003461	20 February 2023	161	189	563.58	0	3	563.58	1690.74	3	1555.48	13	3.5		1
APPL-00009329	06 July 2022	417	189	565.41	15	3	480.6	1441.8	30	15210.99	4	3.2		1
APPL-00008042	17 March 2024	369	189	531.26	2	3	520.63	1561.89	25	142912.93	2	3.6		1
APPL-00007677	01 August 2023	354	189	551.77	10	2	496.59	993.18	3	913.73	17	3.7		1
APPL-00003636	14 May 2024	171	189	561.41	5	2	533.34	1066.68	3	981.35	23	4.8		1
APPL-00009896	30 December 2024	439	189	520.95	3	2	505.32	1010.64	32	32138.35	17	3.7		1
APPL-00007919	03 June 2024	364	189	547.89	7	2	509.54	1019.08	25	93245.82	22	4.2		1
APPL-00002188	25 October 2022	105	189	551.48	7	2	512.88	1025.76	9	4062009.6	32	4.4		1
APPL-00010735	27 October 2024	469	189	517.04	2	2	506.7	1013.4	35	3719.18	42	4.4		1
APPL-00010116	25 February 2024	447	189	517.61	10	2	465.85	931.7	33	32795.84	40	4.2		1
APPL-00005317	12 September 2022	263	189	552.74	10	2	497.47	994.94	16	128347.26	16	4.7		1
APPL-00011290	05 July 2023	512	189	586.19	0	2	586.19	1172.38	38	28723310	24	4.3		1
APPL-00005173	29 February 2024	258	189	582.14	0	2	582.14	1164.28	16	150192.12	16	4.5		1
APPL-00002634	14 January 2022	123	189	523.25	0	2	523.25	1046.5	10	7220.85	1	3.8		1
APPL-00010748	06 July 2022	470	189	519.45	0	1	519.45	519.45	35	1906.38	35	4		1
APPL-00008034	17 October 2022	369	189	584.93	0	1	584.93	584.93	25	53521.09	30	3.1		1
APPL-00006248	09 December 2024	295	189	582.32	0	1	582.32	582.32	19	949.18	34	4.4		1
APPL-00005530	27 August 2024	269	189	549.66	0	1	549.66	549.66	17	2588.9	39	3.6		1
APPL-00002360	25 October 2024	111	189	574.99	0	1	574.99	574.99	9	2276960.4	27	4.7		1
APPL-00000475	23 October 2024	16	189	542.07	0	1	542.07	542.07	2	829.37	39	4.8		1
APPL-00001128	01 June 2023	43	189	516.72	0	1	516.72	516.72	3	475.38	3	4.3		1
APPL-00000710	02 May 2024	27	189	510.1	0	1	510.1	510.1	3	469.29	23	3.5		1
APPL-00000560	04 April 2023	20	189	576.83	0	1	576.83	576.83	3	530.68	5	3.4		1
APPL-00007719	25 March 2023	356	189	545.88	2	1	534.96	534.96	3	492.16	9	3.9		1
APPL-00002963	07 February 2023	136	189	585.16	10	1	526.64	526.64	3	484.51	27	3.2		1
APPL-00005099	15 March 2023	255	189	549.3	3	1	532.82	532.82	15	79816.44	42	4.3		1
APPL-00004075	23 August 2022	200	189	568.66	5	1	540.23	540.23	13	45109.21	32	4.2		1
APPL-00002697	21 August 2022	126	189	585.85	5	1	556.56	556.56	11	17197.7	34	3.6		1
APPL-00005478	28 June 2023	268	189	560.9	7	1	521.64	521.64	17	2456.92	9	3.7		1
APPL-00004177	18 August 2024	208	189	590.16	7	1	548.85	548.85	14	8616945	39	4.2		1
APPL-00009556	05 August 2022	426	189	545.71	10	1	491.14	491.14	31	432.2	4	3.6		1
APPL-00004890	28 November 2023	243	189	532.01	10	1	478.81	478.81	15	71725.74	31	3.6		1
APPL-00002638	28 July 2022	123	189	584.32	10	1	525.89	525.89	10	3628.64	23	3.7		1
APPL-00007513	23 December 2023	347	189	512.86	15	1	435.93	435.93	24	1730.64	30	5		1
APPL-00006216	23 March 2022	295	189	577.33	2	1	565.78	565.78	19	922.22	34	4.9		1
APPL-00002237	24 January 2023	107	189	551.61	2	1	540.58	540.58	9	2140696.8	31	3.7		1
APPL-00000259	19 September 2024	8	189	583.67	2	1	572	572	1	518804	23	4.4		1
APPL-00009120	20 September 2023	404	189	562	3	1	545.14	545.14	3	501.53	14			1
APPL-00007743	11 June 2022	357	189	552.31	3	1	535.74	535.74	3	492.88	34			1
APPL-00005363	27 March 2023	264	189	559.98	3	1	543.18	543.18	16	70070.22	39			1
APPL-00005514	04 May 2023	269	189	530.71	10	1	477.64	477.64	17	2249.68	19			1
APPL-00005671	20 September 2023	274	189	562.15	7	1	522.8	522.8	18	8966.02	31			1
APPL-00006933	01 October 2022	325	189	543.47	2	1	532.6	532.6	22	148595.4	10			1
APPL-00010552	27 April 2023	463	189	589.79	0	1	589.79	589.79	34	17988.59	6			1
APPL-00010269	03 December 2022	452	189	528.64	0	1	528.64	528.64	33	18608.13	13			1
APPL-00008351	20 February 2022	382	189	591.12	0	1	591.12	591.12	27	792.1	16			1
APPL-00003832	12 June 2024	179	189	564.1	0	1	564.1	564.1	12	4411.26	13			1
APPL-00003754	26 March 2023	177	189	531.84	0	1	531.84	531.84	12	4158.99	17			1
APPL-00002751	15 March 2022	128	189	556.05	0	1	556.05	556.05	11	17181.94	17			1
APPL-00006888	22 October 2022	323	189	579.9	0	2	579.9	1159.8	22	323584.2	15	3.1		1
APPL-00004971	06 February 2023	248	189	509.79	0	7	509.79	3568.53	15	534565.79	26	4.8		3
APPL-00010236	07 April 2022	451	189	558.28	5	3	530.37	1591.11	33	56007.07	32	3.3		3
APPL-00007866	20 May 2022	362	189	553.82	3	3	537.21	1611.63	25	147464.15	38	4.2		2
APPL-00001284	21 February 2022	52	189	566	2	3	554.68	1664.04	5	8270.28	36			3
APPL-00000844	30 November 2022	32	189	572.51	15	3	486.63	1459.89	4	160587.9	28	3.2		3
APPL-00007702	05 September 2023	355	189	582.16	3	2	564.7	1129.4	3	1039.05	38			3
APPL-00003469	14 October 2023	161	189	577.16	0	2	577.16	1154.32	3	1061.97	32	3.6		3
APPL-00002415	13 April 2024	114	189	562.8	15	2	478.38	956.76	9	3788769.6	2	4.3		2
APPL-00003631	12 November 2023	171	189	592.89	0	1	592.89	592.89	3	545.46	5			2
APPL-00003617	21 November 2023	170	189	553.22	2	1	542.16	542.16	3	498.79	36			3
APPL-00010689	03 November 2022	468	189	558.27	0	1	558.27	558.27	35	2048.85	39	3		3
APPL-00000474	27 August 2024	16	189	572.12	7	1	532.07	532.07	2	814.07	22	4		3
APPL-00000247	19 August 2023	8	189	541.7	0	1	541.7	541.7	1	491321.9	20			2
APPL-00004814	28 June 2023	239	189	565.63	0	2	565.63	1131.26	3	1040.76	26			1
APPL-00007650	01 February 2023	353	189	563.04	10	2	506.74	1013.48	3	932.4	22			1
APPL-00007596	04 July 2024	350	189	591.66	7	2	550.24	1100.48	24	4368.91	39			1
APPL-00004488	15 April 2023	222	189	555.23	5	2	527.47	1054.94	3	970.54	30			1
APPL-00004787	02 January 2022	238	189	507.07	5	3	481.72	1445.16	3	1329.55	36			1
APPL-00005248	17 August 2022	261	188	878.07	10	2	790.26	1580.52	16	203887.08	32	3.1	8	1
APPL-00000245	02 August 2023	8	188	832.07	0	2	832.07	1664.14	1	1509374.98	31	3.9	68	1
APPL-00006446	15 January 2022	303	187	664.63	0	3	664.63	1993.89	20	3090529.5	17	3.1	108	1
APPL-00007524	28 February 2022	348	187	660.97	2	1	647.75	647.75	24	2571.57	19		68	1
APPL-00000243	14 July 2023	8	187	729.75	0	1	729.75	729.75	1	661883.25	18	4.9	41	1
APPL-00009613	31 March 2023	428	187	707.67	7	1	658.13	658.13	31	579.15	31	3.2	121	1
APPL-00004667	11 June 2024	230	187	700.47	15	3	595.4	1786.2	3	1643.3	38	3.7	97	1
APPL-00004584	28 May 2022	226	186	129.01	0	3	129.01	387.03	3	356.07	6			1
APPL-00008089	18 September 2023	371	186	122.13	5	3	116.02	348.06	25	31847.49	15			1
APPL-00004262	10 July 2022	213	186	123.33	0	5	123.33	616.65	14	9681405	26	4.9		1
APPL-00007210	30 August 2022	336	186	136.86	0	6	136.86	821.16	23	46395.54	7	3.6		1
APPL-00003962	09 October 2024	184	186	130.23	0	8	130.23	1041.84	13	86993.64	8	4.7		1
APPL-00000300	16 August 2023	10	186	127.79	0	8	127.79	1022.32	2	1564.15	26	4.1		1
APPL-00005154	06 February 2022	258	186	131.16	0	1	131.16	131.16	16	16919.64	20			3
APPL-00011196	05 October 2022	502	186	122.57	7	4	113.99	455.96	37	455.96	13	3.7		2
APPL-00007685	05 July 2024	354	186	131.72	10	2	118.55	237.1	3	218.13	21	3.3		2
APPL-00007001	02 January 2022	328	186	125.76	0	1	125.76	125.76	22	35087.04	8			2
APPL-00001730	30 April 2023	77	186	133.91	0	2	133.91	267.82	7	257107.2	40			1
APPL-00001666	17 October 2022	74	186	124.02	0	2	124.02	248.04	6	337.33	20			1
APPL-00010118	15 March 2024	447	186	125.11	15	2	106.34	212.68	33	7486.34	16			1
APPL-00000242	13 June 2023	8	186	128.29	0	1	128.29	128.29	1	116359.03	12	4.2		1
APPL-00010578	14 December 2023	464	186	126.23	2	4	123.71	494.84	35	1816.06	29	4.9		1
APPL-00000296	10 May 2023	10	186	123.71	10	3	111.34	334.02	2	511.05	14	4.7		1
APPL-00006164	19 June 2023	293	186	124.58	2	3	122.09	366.27	3	336.97	2	4.2		1
APPL-00001001	08 August 2024	37	186	119.31	5	2	113.34	226.68	3	208.55	14	3.7		1
APPL-00005855	18 September 2024	281	186	124.01	5	2	117.81	235.62	18	4040.88	17	3.7		1
APPL-00000801	26 December 2024	30	186	137.24	5	2	130.38	260.76	4	28683.6	31	4		1
APPL-00010792	05 December 2023	471	186	137.91	2	2	135.15	270.3	35	992	21	3.3		1
APPL-00010169	07 December 2022	449	186	133.42	10	2	120.08	240.16	33	8453.63	14	4.9		1
APPL-00006881	11 January 2022	323	186	122.26	10	2	110.03	220.06	22	61396.74	2	3.5		1
APPL-00009294	30 May 2024	415	186	138.19	0	2	138.19	276.38	3	254.27	27	3.3		1
APPL-00004391	26 January 2022	218	186	122.37	0	2	122.37	244.74	3	225.16	25	4.2		1
APPL-00000558	29 December 2022	20	186	130.11	0	2	130.11	260.22	3	239.4	10	3.5		1
APPL-00010526	08 October 2024	461	186	124.18	0	2	124.18	248.36	34	7574.98	28	4.9		1
APPL-00010086	15 November 2024	446	186	133.64	0	2	133.64	267.28	33	9408.26	3	3.6		1
APPL-00008290	14 October 2024	379	186	135.47	0	2	135.47	270.94	26	1016.02	39	3.4		1
APPL-00005312	03 May 2022	263	186	126.02	0	2	126.02	252.04	16	32513.16	23	4.5		1
APPL-00001342	10 July 2022	55	186	119.76	0	2	119.76	239.52	5	1190.41	18	4		1
APPL-00011027	13 March 2022	486	186	128.28	0	1	128.28	128.28	36	101.34	19	3.9		1
APPL-00008874	24 September 2024	393	186	118.77	0	1	118.77	118.77	29	157726.56	8	3.7		1
APPL-00008699	15 February 2024	387	186	136.2	0	1	136.2	136.2	28	2574.18	37	4.7		1
APPL-00007274	04 April 2024	338	186	129.13	0	1	129.13	129.13	23	7295.84	9	4.4		1
APPL-00006287	22 December 2022	297	186	131.06	0	1	131.06	131.06	19	213.63	34	4.6		1
APPL-00005679	05 April 2024	274	186	136.51	0	1	136.51	136.51	18	2341.15	6	3.9		1
APPL-00005146	25 October 2023	257	186	129.04	0	1	129.04	129.04	15	19330.19	5	4.4		1
APPL-00005133	25 February 2022	257	186	133.4	0	1	133.4	133.4	15	19983.32	25	4.8		1
APPL-00004107	29 October 2022	203	186	136.12	0	1	136.12	136.12	13	11366.02	36	3.9		1
APPL-00006470	03 January 2023	304	186	121.92	5	3	115.82	347.46	20	538563	24	3.8		1
APPL-00007773	04 April 2022	358	186	133.05	15	1	113.09	113.09	3	104.04	11	4.9		1
APPL-00003586	20 February 2023	168	186	127.48	15	1	108.36	108.36	3	99.69	9	3.7		1
APPL-00009659	26 October 2022	430	186	137.18	3	1	133.06	133.06	31	117.09	2	3.4		1
APPL-00011152	29 November 2024	497	186	131.16	5	1	124.6	124.6	37	124.6	21	3.4		1
APPL-00007086	20 June 2023	331	186	137.67	5	1	130.79	130.79	22	36490.41	40	4.9		1
APPL-00005051	23 October 2022	253	186	132.87	7	1	123.57	123.57	15	18510.79	29	4.4		1
APPL-00011077	05 July 2023	490	186	137.66	15	1	117.01	117.01	37	117.01	22	4.2		1
APPL-00005189	11 August 2022	259	186	138.44	15	1	117.67	117.67	16	15179.43	42	3.6		1
APPL-00010299	25 January 2022	453	186	127.92	2	1	125.36	125.36	33	4412.67	42	3.9		1
APPL-00006343	11 May 2022	299	186	137.7	2	1	134.95	134.95	19	219.97	15	3.2		1
APPL-00005298	18 December 2023	262	186	125.74	5	1	119.45	119.45	16	15409.05	32			1
APPL-00004143	07 May 2024	207	186	129.18	5	1	122.72	122.72	13	10247.12	25			1
APPL-00007486	03 February 2023	346	186	122.59	2	1	120.14	120.14	24	476.96	21			1
APPL-00008760	23 February 2024	389	186	126.4	0	1	126.4	126.4	28	2388.96	5			1
APPL-00001576	23 September 2023	69	186	129.53	0	1	129.53	129.53	6	176.16	25			1
APPL-00006094	20 May 2024	290	186	122.86	0	1	122.86	122.86	3	113.03	34			1
APPL-00005851	15 January 2024	281	186	132.67	0	3	132.67	398.01	18	6825.87	29	4.1		1
APPL-00005632	10 December 2022	273	186	124.19	0	3	124.19	372.57	17	1754.8	13	4.8		1
APPL-00000559	21 March 2023	20	186	137.47	0	3	137.47	412.41	3	379.42	1	3.4		1
APPL-00009759	21 August 2023	434	186	138.87	10	3	124.98	374.94	31	329.95	16	4.4		1
APPL-00006134	28 April 2023	292	186	131.53	3	6	127.58	765.48	3	704.24	18	4		1
APPL-00004544	28 October 2023	224	186	126.78	2	4	124.24	496.96	3	457.2	10	3.5		1
APPL-00010777	10 September 2022	471	185	431.69	10	1	388.52	388.52	35	1425.87	36	4.8	84	1
APPL-00000241	28 May 2023	8	185	398.32	3	1	386.37	386.37	1	350437.59	32	3.7	34	1
APPL-00005266	29 April 2024	261	185	417.84	0	2	417.84	835.68	16	107802.72	27		126	1
APPL-00005904	04 July 2023	283	185	411.79	0	3	411.79	1235.37	18	21186.6	10	3.5	113	1
APPL-00007474	12 May 2022	346	184	129.06	3	1	125.19	125.19	24	497	37			1
APPL-00011197	11 December 2022	502	184	119.81	5	1	113.82	113.82	37	113.82	18			1
APPL-00009526	09 March 2024	424	184	118.94	0	1	118.94	118.94	30	1254.82	27			1
APPL-00006972	31 July 2022	327	184	123.44	0	1	123.44	123.44	22	34439.76	34			1
APPL-00002498	10 August 2022	118	184	121.57	0	1	121.57	121.57	10	838.83	29			1
APPL-00006065	20 February 2024	289	184	125.15	0	1	125.15	125.15	3	115.14	34			1
APPL-00011134	17 April 2023	496	184	127.24	2	2	124.7	249.4	37	249.4	23			1
APPL-00006266	16 June 2023	296	184	134.96	0	3	134.96	404.88	19	659.95	26	4.4		3
APPL-00003825	17 December 2023	179	184	127.08	0	7	127.08	889.56	12	6956.36	27	3.1		3
APPL-00010918	11 August 2024	479	184	129.62	10	3	116.66	349.98	36	276.48	25	3.5		2
APPL-00009852	16 February 2023	438	184	135.63	3	5	131.56	657.8	32	20918.04	27	3.8		3
APPL-00009541	10 May 2023	425	184	136.62	15	1	116.13	116.13	30	1225.17	6	4.5		3
APPL-00009415	07 June 2023	420	184	124.74	15	1	106.03	106.03	30	1118.62	9			3
APPL-00001852	16 March 2024	81	184	120.35	0	2	120.35	240.7	7	231072	19			1
APPL-00010543	04 April 2022	463	184	118.79	7	2	110.47	220.94	34	6738.67	35			1
APPL-00007602	28 April 2022	351	184	123.29	2	2	120.82	241.64	24	959.31	20			1
APPL-00004716	26 December 2022	234	184	130.91	3	2	126.98	253.96	3	233.64	7			1
APPL-00002350	22 November 2023	111	184	138.04	15	2	117.33	234.66	9	929253.6	6			1
APPL-00006084	19 January 2023	290	184	118.69	0	3	118.69	356.07	3	327.58	27			1
APPL-00011056	04 April 2024	487	184	138.59	0	3	138.59	415.77	37	415.77	24			1
APPL-00002676	18 September 2024	124	184	121.06	0	3	121.06	363.18	10	2505.94	7			1
APPL-00002587	27 March 2023	121	184	132.98	2	4	130.32	521.28	10	3596.83	3			1
APPL-00008054	28 March 2022	370	184	134.89	5	5	128.15	640.75	25	58628.62	15			1
APPL-00009432	22 May 2022	421	184	127.17	0	8	127.17	1017.36	30	10733.15	13	4.2		1
APPL-00007189	04 December 2022	335	184	128.85	0	6	128.85	773.1	23	43680.15	8	4.5		1
APPL-00000853	26 July 2023	32	184	130.37	2	5	127.76	638.8	4	70268	8	4.3		1
APPL-00007112	04 July 2022	332	184	120.44	15	4	102.37	409.48	23	23135.62	34	3.8		1
APPL-00000238	16 February 2023	8	184	123.81	0	4	123.81	495.24	1	449182.68	13	4.3		1
APPL-00005230	01 April 2024	260	184	124.88	0	3	124.88	374.64	16	48328.56	8	3.1		1
APPL-00004955	26 October 2023	247	184	134.42	0	3	134.42	403.26	15	60408.35	30	3.3		1
APPL-00004683	10 March 2024	231	184	131.07	0	3	131.07	393.21	3	361.75	32	4.6		1
APPL-00000685	12 July 2023	26	184	120.43	0	3	120.43	361.29	3	332.39	8	4.7		1
APPL-00006648	06 May 2022	312	184	123.15	15	3	104.68	314.04	21	3344.53	15	4.1		1
APPL-00001378	02 July 2023	57	184	125.9	15	3	107.02	321.06	5	1595.67	11	3.9		1
APPL-00001073	20 April 2024	40	184	121.58	5	3	115.5	346.5	3	318.78	27	3.5		1
APPL-00003526	04 September 2023	165	184	133.57	15	2	113.53	227.06	3	208.9	23	3.8		1
APPL-00005660	05 November 2022	274	184	130.11	10	2	117.1	234.2	18	4016.53	31	4.6		1
APPL-00007123	21 August 2023	332	184	133.03	15	2	113.08	226.16	23	12778.04	27	3.1		1
APPL-00005670	15 August 2023	274	184	137.96	15	2	117.27	234.54	18	4022.36	3	4.6		1
APPL-00009449	03 October 2024	421	184	119.95	0	2	119.95	239.9	30	2530.95	18	4		1
APPL-00010211	08 September 2023	450	184	128.68	0	1	128.68	128.68	33	4529.54	40	3.9		1
APPL-00006507	18 June 2024	305	184	132.36	0	1	132.36	132.36	20	205158	15	4.4		1
APPL-00005103	24 February 2024	255	184	123.56	0	1	123.56	123.56	15	18509.29	2	4.8		1
APPL-00002386	06 November 2024	112	184	133.77	0	1	133.77	133.77	9	529729.2	36	4.4		1
APPL-00001962	23 September 2022	86	184	131.46	0	1	131.46	131.46	8	951.77	6	4.8		1
APPL-00001618	23 July 2024	71	184	121.26	0	1	121.26	121.26	6	164.91	27	4.5		1
APPL-00000779	04 January 2023	30	184	118.72	0	1	118.72	118.72	4	13059.2	19	3.3		1
APPL-00009102	01 September 2023	403	184	119.34	0	1	119.34	119.34	3	109.79	38	4.6		1
APPL-00003680	13 July 2023	174	184	133.16	2	1	130.5	130.5	3	120.06	24	3.3		1
APPL-00005140	30 August 2022	257	184	129.3	3	1	125.42	125.42	15	18787.92	9	4.1		1
APPL-00010661	16 October 2023	467	184	123.9	5	1	117.7	117.7	35	431.96	27	3.9		1
APPL-00006839	21 September 2023	320	184	135.55	5	1	128.77	128.77	21	1371.4	3	4.8		1
APPL-00004108	25 November 2023	203	184	133.32	5	1	126.65	126.65	13	10575.27	14	3.4		1
APPL-00005707	20 June 2022	276	184	138.21	7	1	128.54	128.54	18	2204.46	10	3		1
APPL-00001907	20 May 2023	83	184	129.65	7	1	120.57	120.57	7	115747.2	29	4		1
APPL-00004169	17 August 2023	208	184	119.62	10	1	107.66	107.66	14	1690262	24	4		1
APPL-00001206	21 September 2022	47	184	132.84	10	1	119.56	119.56	5	594.21	25	3.4		1
APPL-00009155	11 January 2024	406	184	121.31	10	1	109.18	109.18	3	100.45	41			1
APPL-00003551	26 August 2024	166	184	127.87	3	1	124.03	124.03	3	114.11	32			1
APPL-00010350	24 September 2022	455	184	119.85	3	1	116.25	116.25	34	3545.62	32			1
APPL-00000236	15 January 2023	8	183	1295.83	2	2	1269.91	2539.82	1	2303616.74	32	4.2		1
APPL-00007371	06 August 2023	342	183	1341.82	15	1	1140.55	1140.55	24	4527.98	40			3
APPL-00006558	08 December 2022	308	183	1296.51	0	2	1296.51	2593.02	20	4019181	34			1
APPL-00009219	24 May 2023	411	183	1357.44	2	2	1330.29	2660.58	3	2447.73	12	4.7		1
APPL-00011073	28 July 2022	490	183	1320.37	0	1	1320.37	1320.37	37	1320.37	16	4.8		3
APPL-00008815	05 April 2023	391	183	1353.49	0	2	1353.49	2706.98	29	3594869.44	28	3.6		1
APPL-00002329	26 December 2024	110	183	1205.73	0	2	1205.73	2411.46	9	9549381.6	7	3		1
APPL-00009488	17 June 2023	423	183	1257.56	15	1	1068.93	1068.93	30	11277.21	20			1
APPL-00002714	18 May 2024	126	183	1237.64	0	1	1237.64	1237.64	11	38243.08	41			1
APPL-00005529	22 August 2024	269	182	2075.91	10	5	1868.32	9341.6	17	43998.94	17	4.9		3
